title,price,link
Argentina Billete 1.000 Pesos 1984 P-317b/BOT-2634 UNC (Serie D),"$3,00",https://www.argcollectibles.com/producto/argentina-billete-1-000-pesos-1984-p-317b-bot-2634-unc-serie-d/
Argentina Billete 50 Pesos 1985 P-314/BOT-2619a AU (Serie A),"$1,00",https://www.argcollectibles.com/producto/argentina-billete-50-pesos-1985-p-314-bot-2619a-au-serie-a/
Argentina Billete 10.000 Pesos 1977 P-306a/BOT-2489 XF+ (Reposicion),"$8,00",https://www.argcollectibles.com/producto/argentina-billete-10-000-pesos-1977-p-306a-bot-2489-xf-reposicion/
Argentina Billete 10.000 Pesos 1978 P-306/BOT-2488 UNC (Serie F),"$5,00",https://www.argcollectibles.com/producto/argentina-billete-10-000-pesos-1978-p-306-bot-2488-unc-serie-f/
Argentina Billete 10.000 Pesos 1978 P-306/BOT-2486 UNC (Serie E),"$5,00",https://www.argcollectibles.com/producto/argentina-billete-10-000-pesos-1978-p-306-bot-2486-unc-serie-e/
Argentina Billete 10.000 Pesos 1977 P-306/BOT-2482 UNC (Serie B),"$8,00",https://www.argcollectibles.com/producto/argentina-billete-10-000-pesos-1977-p-306-bot-2482-unc-serie-b/
Argentina Billete 5.000 Pesos 1980 P-305a/BOT-2469a XF (Serie A),"$8,00",https://www.argcollectibles.com/producto/argentina-billete-5-000-pesos-1980-p-305a-bot-2469a-xf-serie-a-2/
Argentina Billete 1.000 Pesos 1979 P-304b/BOT-2449a UNC (Serie E),"$2,00",https://www.argcollectibles.com/producto/argentina-billete-1-000-pesos-1979-p-304b-bot-2449a-unc-serie-e/
Argentina Billete 500 Pesos 1979 P-303b/BOT-2427a UNC (Serie B),"$2,00",https://www.argcollectibles.com/producto/argentina-billete-500-pesos-1979-p-303b-bot-2427a-unc-serie-b/
Argentina Billete 500 Pesos 1978 P-303a/BOT-2423 UNC (Serie A),"$2,00",https://www.argcollectibles.com/producto/argentina-billete-500-pesos-1978-p-303a-bot-2423-unc-serie-a/
Argentina Billete 100 Pesos 1978 P-302b/BOT-2409a UNC (Serie D),"$2,00",https://www.argcollectibles.com/producto/argentina-billete-100-pesos-1978-p-302b-bot-2409a-unc-serie-d/
Argentina Billete 100 Pesos 1978 P-302a/BOT-2409 AU (Serie D),"$3,00",https://www.argcollectibles.com/producto/argentina-billete-100-pesos-1978-p-302a-bot-2409-au-serie-d/
Argentina Billete 100 Pesos 1975 P-297/BOT-2398a AU (Serie B),"$4,00",https://www.argcollectibles.com/producto/argentina-billete-100-pesos-1975-p-297-bot-2398a-au-serie-b/
Argentina Billete 50 Pesos 1978 P-301b/BOT-2380a UNC (Serie B),"$5,00",https://www.argcollectibles.com/producto/argentina-billete-50-pesos-1978-p-301b-bot-2380a-unc-serie-b/
El Salvador Billete 100 Colones 1965 P-107 VF- (Serie DZ),"$80,00",https://www.argcollectibles.com/producto/el-salvador-billete-100-colones-1965-p-107-vf-serie-dz/
El Salvador Billete 100 Colones 1993 P-140 XF (Serie BV),"$80,00",https://www.argcollectibles.com/producto/el-salvador-billete-100-colones-1993-p-140-xf-serie-bv/
El Salvador Billete 100 Colones 1997 P-151a XF (Serie G),"$70,00",https://www.argcollectibles.com/producto/el-salvador-billete-100-colones-1997-p-151a-xf-serie-g/
Suecia Billete 100 Kronor 2016 P-71c UNC (Greta Garbo),"$30,00",https://www.argcollectibles.com/producto/suecia-billete-100-kronor-2016-p-71c-unc-greta-garbo/
Suiza Billete 1.000 Francos 1967 P-52h(3) VF+,"$500,00",https://www.argcollectibles.com/producto/suiza-billete-1-000-francos-1967-p-52h3-vf/
Suiza Billete 100 Francos 1971 P-49m(3) AU,"$200,00",https://www.argcollectibles.com/producto/suiza-billete-100-francos-1971-p-49m3-au/
Indochina Francesa Billete 10 Piastres 1953 P-96as UNC (Certificado) (Specimen),"$550,00",https://www.argcollectibles.com/producto/indochina-francesa-billete-10-piastres-1953-p-96as-unc-certificado-specimen/
Indochina Francesa Billete 1 Piastre 1954 P-100s UNC (Certificado) (Specimen),"$550,00",https://www.argcollectibles.com/producto/indochina-francesa-billete-1-piastre-1954-p-100s-unc-certificado-specimen/
Macao Billete 1.000 Patacas 1995 P-95 UNC (Certificado),"$450,00",https://www.argcollectibles.com/producto/macao-billete-1-000-patacas-1995-p-95-unc-certificado/
Chile Billete 5 Pesos 1884 P-S-137 UNC (Proof) (Banco Caupolican),"$800,00",https://www.argcollectibles.com/producto/chile-billete-5-pesos-1884-p-s-137-unc-proof-banco-caupolican/
Uruguay Billete 50 Centesimos 1934 P-201/R#8.II.3 XF-,"$150,00",https://www.argcollectibles.com/producto/uruguay-billete-50-centesimos-1934-p-201-r8-ii-3-xf/
India Set 6 Billetes 10-20-50-100-200-500 Rupias 2018-2021 P-109/110/111/112/113/114 UNC (Numero Bajo),"$400,00",https://www.argcollectibles.com/producto/india-set-6-billetes-10-20-50-100-200-500-rupias-2018-2021-p-109-110-111-112-113-114-unc-numero-bajo/
Eslovaquia Billete 5 Korun 1945 P-8 AU,"$800,00",https://www.argcollectibles.com/producto/eslovaquia-billete-5-korun-1945-p-8-au/
Brasil Billete 500 Cruzeiros 1943 No Emitido Proof (Back),"$150,00",https://www.argcollectibles.com/producto/brasil-billete-500-cruzeiros-1943-no-emitido-proof-back/
Alemania Billete 100 Marcos 1970 P-34a UNC,"$200,00",https://www.argcollectibles.com/producto/alemania-billete-100-marcos-1970-p-34a-unc/
Brasil Billete 2.000 Reis 1870 P-A245-R-021 F,"$150,00",https://www.argcollectibles.com/producto/brasil-billete-2-000-reis-1870-p-a245-r-021-f/
"Paraguay Billete 0,50 Centavos 1886 P-S-144 F","$200,00",https://www.argcollectibles.com/producto/paraguay-billete-050-centavos-1886-p-s-144-f/
Estados Unidos USA Billete 1 Dolar 1935 A P-416AY XF (Norte de Africa Sicilia),"$150,00",https://www.argcollectibles.com/producto/estados-unidos-usa-billete-1-dolar-1935-a-p-416ay-xf-norte-de-africa-sicilia/
Brasil Billete 2 Reales 2010 P-252 UNC (Error de Corte),"$60,00",https://www.argcollectibles.com/producto/brasil-billete-2-reales-2010-p-252-unc-error-de-corte-2/
Brasil Billete 5 Reales 2010 P-253 UNC (Error de Corte),"$60,00",https://www.argcollectibles.com/producto/brasil-billete-5-reales-2010-p-253-unc-error-de-corte/
Brasil Billete 2 Reales 2010 P-252 UNC (Error de Corte),"$100,00",https://www.argcollectibles.com/producto/brasil-billete-2-reales-2010-p-252-unc-error-de-corte/
Uruguay Billete 4 Centesimos 1887 P-S161 VG (Banco de Credito Auxiliar) (Numero Bajo Firmado),"$100,00",https://www.argcollectibles.com/producto/uruguay-billete-4-centesimos-1887-p-s161-vg-banco-de-credito-auxiliar-numero-bajo-firmado/
Republica CentroAfricana Billete 1.000 Francos 1985 P-15 UNC,"$150,00",https://www.argcollectibles.com/producto/republica-centroafricana-billete-1-000-francos-1985-p-15-unc/
Somalia Billete 5 Shillin 1975 P-17 UNC,"$100,00",https://www.argcollectibles.com/producto/somalia-billete-5-shillin-1975-p-17-unc/
Caribe del Este Billete 5 Dolares 2008 P-47 XF,"$4,00",https://www.argcollectibles.com/producto/caribe-del-este-billete-5-dolares-2008-p-47-xf-2/
Austria Billete 1 Shilling 1944 P-103 VF+ (Ocupacion Aliada),"$5,00",https://www.argcollectibles.com/producto/austria-billete-1-shilling-1944-p-103-vf-ocupacion-aliada-2/
Alemania Billete 2.000.000 Marcos 1923 P-S-1012 XF (Reichsbahn),"$3,00",https://www.argcollectibles.com/producto/alemania-billete-2-000-000-marcos-1923-p-s-1012-xf-reichsbahn-2/
Andorra Billete 5 Pesetas 1936 P-3 F (F15NET),"$250,00",https://www.argcollectibles.com/producto/andorra-billete-5-pesetas-1936-p-3-f-f15net-2/
España Billete 50 Centavos 1937 P-93 VF+,"$3,00",https://www.argcollectibles.com/producto/espana-billete-50-centavos-1937-p-93-vf-2/
Francia Billete 50 Sols 1793 F+,"$10,00",https://www.argcollectibles.com/producto/francia-billete-50-sols-1793-f/
Japon Billete Hansatsu 1759-1871 Dinero Feudal VF,"$20,00",https://www.argcollectibles.com/producto/japon-billete-hansatsu-1759-1871-dinero-feudal-vf/
Rhodesia Billete 5 Dolares 1978 P-36b XF+,"$60,00",https://www.argcollectibles.com/producto/rhodesia-billete-5-dolares-1978-p-36b-xf/
Portugal Billete 1 Escudo 1920 P-113 F,"$40,00",https://www.argcollectibles.com/producto/portugal-billete-1-escudo-1920-p-113-f/
Suiza Billete 20 Franchi 1942 P-39I(1) F+,"$40,00",https://www.argcollectibles.com/producto/suiza-billete-20-franchi-1942-p-39i1-f/
Guinea Bissau Billete 100 Pesos 1975 P-2 AU,"$50,00",https://www.argcollectibles.com/producto/guinea-bissau-billete-100-pesos-1975-p-2-au/
Siria Billete 5 Piastres 1942 P-49 VF,"$30,00",https://www.argcollectibles.com/producto/siria-billete-5-piastres-1942-p-49-vf/
Costa Rica Billete 2 Colones 1967 P-235 VF,"$30,00",https://www.argcollectibles.com/producto/costa-rica-billete-2-colones-1967-p-235-vf/
China Billete 10 Yuan 1944 J-80 F+ (Ocupacion Japonesa),"$30,00",https://www.argcollectibles.com/producto/china-billete-10-yuan-1944-j-80-f-ocupacion-japonesa/
Rumania Billete 100 Lei 1947 P-67 VF+,"$55,00",https://www.argcollectibles.com/producto/rumania-billete-100-lei-1947-p-67-vf/
Ucrania Billete 5 Karbowanez 1942 P-51 VF (Ocupacion Nazi),"$30,00",https://www.argcollectibles.com/producto/ucrania-billete-5-karbowanez-1942-p-51-vf-ocupacion-nazi/
Vietnam Billete 500.000 Dong 2017 P-124 AU (Polimero),"$40,00",https://www.argcollectibles.com/producto/vietnam-billete-500-000-dong-2017-p-124-au-polimero/
Ucrania Billete 10 Karbowanez 1942 P-52 F+ (Ocupacion Nazi),"$30,00",https://www.argcollectibles.com/producto/ucrania-billete-10-karbowanez-1942-p-52-f-ocupacion-nazi/
Cuba Billete 20 Pesos 1945 P-72f VF (Certificado de Plata),"$250,00",https://www.argcollectibles.com/producto/cuba-billete-20-pesos-1945-p-72f-vf-certificado-de-plata/
Letonia Billete 5 Rubli 1919 P-3a F-,"$500,00",https://www.argcollectibles.com/producto/letonia-billete-5-rubli-1919-p-3a-f/
Lituania Billete 50 Litu 1928 P-24 F+,"$100,00",https://www.argcollectibles.com/producto/lituania-billete-50-litu-1928-p-24-f/
España Billete 500 Pesetas 1928 P-77 VF+,"$40,00",https://www.argcollectibles.com/producto/espana-billete-500-pesetas-1928-p-77-vf-2/
Arabia Saudita Billete 50 Riyals 1983 P-24b UNC,"$60,00",https://www.argcollectibles.com/producto/arabia-saudita-billete-50-riyals-1983-p-24b-unc/
China Billete 5 Dolares 1930 P-200e UNC,"$50,00",https://www.argcollectibles.com/producto/china-billete-5-dolares-1930-p-200e-unc/
Brunei Billete 1 Ringgit 1985 P-6c UNC,"$12,00",https://www.argcollectibles.com/producto/brunei-billete-1-ringgit-1985-p-6c-unc/
Siria Billete 1 Pound 1977 P-99 UNC,"$40,00",https://www.argcollectibles.com/producto/siria-billete-1-pound-1977-p-99-unc/
